plotID lat lon
UNDE_012 46.2369315 -89.504529
UNDE_013 46.227893 -89.537136
UNDE_014 46.226048 -89.513173
UNDE_015 46.231233 -89.506512
UNDE_016 46.246059 -89.525363
UNDE_017 46.2379605 -89.496339
UNDE_018 46.243133 -89.534589
UNDE_020 46.2388413153846 -89.5251132
UNDE_021 46.2388413153846 -89.5251132
UNDE_022 46.230751 -89.569436
UNDE_023 46.229921 -89.501927
UNDE_024 46.215368 -89.516714
UNDE_025 46.234185 -89.573076
UNDE_027 46.210909 -89.490138
UNDE_028 46.256876 -89.545081
UNDE_029 46.251467 -89.516918
UNDE_030 46.234586 -89.518624
UNDE_032 46.242976 -89.538198
UNDE_034 46.248442 -89.521057
UNDE_035 46.21844 -89.508023
UNDE_036 46.253805 -89.516752
UNDE_037 46.23128 -89.541935
WOOD_001 47.1281675 -99.2578995
WOOD_002 47.136134 -99.2328955
WOOD_003 47.118581 -99.2399445
WOOD_004 47.12584 -99.253801
WOOD_005 47.149339 -99.251928
WOOD_006 47.142408 -99.2471725
WOOD_007 47.1347085 -99.2498945
WOOD_008 47.1421275 -99.21116
WOOD_009 47.1450965 -99.2329305
WOOD_010 47.1466825 -99.2252865
WOOD_011 47.129553 -99.263843
WOOD_012 47.1290915 -99.234049
WOOD_013 47.137761 -99.2294585
WOOD_014 47.1399515 -99.237315
WOOD_015 47.151483 -99.231424
WOOD_016 47.1410635 -99.2258515
WOOD_017 47.1350715 -99.247918
WOOD_018 47.142662 -99.216696
WOOD_019 47.1463855 -99.2448075
WOOD_020 47.13672 -99.2558435
WOOD_021 47.146637 -99.2474475
WOOD_022 47.146258 -99.2635755
WOOD_023 47.130118 -99.2674015
WOOD_024 47.151261 -99.262517
WOOD_025 47.149384 -99.257033
WOOD_026 47.151135 -99.253272
WOOD_027 47.148162 -99.255237
WOOD_028 47.140591 -99.252045
WOOD_029 47.120112 -99.241253
WOOD_030 47.13809 -99.243073
WOOD_042 47.129177 -99.246043
WOOD_043 47.130919 -99.24289
